GroupNumber    M200[Msol]    fdisk    fbulge    fihl    DtoT_30kpc    kappa_co_30kpc    f_gt_100kpc    f_gt_30kpc    f_gt_2r50    disk_t50    disk_r50    disk_sfr    bulge_t50    bulge_r50    bulge_sfr    ihl_t50    ihl_r50    ihl_sfr
1416 8.662452e+11 4.864383e-01 3.538279e-01 1.597338e-01 5.119594e-01 4.640560e-01 1.065126e-02 6.449507e-02 2.465426e-01 5.643086e+00 5.019445e+00 0.000000e+00 7.340610e+00 2.516823e+00 8.785434e-01 9.172806e+00 2.363735e+01 6.647184e-02
1417 1.039623e+12 5.213721e-01 4.341814e-01 4.444647e-02 4.943094e-01 5.680502e-01 3.831073e-03 2.208064e-02 2.950778e-01 5.155829e+00 8.006829e+00 1.532647e+00 9.782648e+00 2.417381e+00 5.914865e-02 1.135243e+01 2.124565e+01 0.000000e+00
1418 7.576014e+11 5.188776e-01 4.455913e-01 3.553103e-02 5.427664e-01 5.533292e-01 5.457010e-03 3.366460e-02 2.616953e-01 3.450945e+00 7.913554e+00 1.578165e+00 8.592472e+00 3.112999e+00 2.518598e-02 1.091271e+01 2.872667e+01 0.000000e+00
1419 9.663339e+11 5.347513e-01 2.913183e-01 1.739304e-01 6.766234e-01 5.963557e-01 5.124992e-03 4.256422e-02 2.311927e-01 4.558291e+00 9.425093e+00 2.084812e+00 7.846614e+00 3.379930e+00 2.413390e-02 8.678069e+00 1.487114e+01 5.764917e-03
1420 1.026236e+12 3.795208e-01 5.624312e-01 5.804795e-02 3.978413e-01 5.053214e-01 7.153077e-03 4.677102e-02 2.759619e-01 4.669519e+00 1.346389e+01 9.472119e-01 8.307997e+00 3.422404e+00 8.969824e-02 1.005355e+01 2.766841e+01 0.000000e+00
1421 9.732512e+11 4.255791e-01 4.721069e-01 1.023140e-01 3.802096e-01 4.374807e-01 6.221992e-03 4.709682e-02 2.533887e-01 8.682477e+00 7.307368e+00 0.000000e+00 7.310271e+00 3.039329e+00 3.986812e-01 3.698551e+00 2.444210e+01 5.553264e-01
1422 1.112112e+12 7.020524e-01 2.799497e-01 1.799788e-02 6.769704e-01 6.239932e-01 5.335323e-03 4.686035e-02 2.535037e-01 7.443791e+00 8.090444e+00 1.462054e+00 1.020542e+01 4.272253e+00 1.445611e-02 1.117307e+01 2.388203e+01 0.000000e+00
1423 1.191111e+12 0.000000e+00 7.557854e-01 2.442146e-01 1.475028e-01 3.608941e-01 3.507298e-03 4.397979e-02 2.859883e-01 nan nan nan 7.810010e+00 3.391378e+00 3.964560e-01 6.291353e+00 2.205498e+01 6.208492e-01
1424 1.095018e+12 2.031849e-01 5.905882e-01 2.062269e-01 5.364542e-02 2.357968e-01 1.170877e-02 7.070119e-02 2.712832e-01 4.085387e+00 3.767109e+00 5.824338e-01 7.024190e+00 3.324547e+00 7.547295e-02 8.141430e+00 1.768044e+01 0.000000e+00
1425 7.036939e+11 3.382168e-01 6.518691e-01 9.914162e-03 3.765814e-01 4.609868e-01 5.147606e-03 2.030978e-02 2.422733e-01 3.908561e+00 8.684147e+00 5.650256e-01 8.827813e+00 3.183436e+00 1.358386e-01 1.172548e+01 1.867365e+01 0.000000e+00
1426 7.427165e+11 3.915315e-01 5.841938e-01 2.427470e-02 4.239122e-01 4.368308e-01 1.515341e-02 4.281203e-02 2.470863e-01 3.158641e+00 7.760482e+00 1.307418e+00 8.934355e+00 3.783952e+00 1.058207e-01 1.075080e+01 9.402121e+01 0.000000e+00
1428 9.557836e+11 3.588813e-01 4.925137e-01 1.486050e-01 5.422465e-01 4.028802e-01 9.960067e-03 5.464749e-02 2.507959e-01 2.544991e+00 5.316569e+00 1.701752e+00 5.589030e+00 3.769463e+00 2.080075e-01 7.516703e+00 1.905236e+01 1.968735e-02
1429 9.486766e+11 6.221538e-01 3.445894e-01 3.325688e-02 7.017423e-01 6.123059e-01 7.527495e-03 2.997220e-02 2.885385e-01 4.437555e+00 5.871308e+00 2.212824e+00 8.953726e+00 2.451586e+00 7.383647e-02 8.878665e+00 5.526474e+01 3.703902e-03
1430 7.113560e+11 2.845887e-01 4.034995e-01 3.119117e-01 4.982900e-01 4.117208e-01 8.562162e-03 8.784311e-02 2.476870e-01 5.680501e+00 1.281798e+01 4.764789e-01 6.666921e+00 4.062465e+00 5.249466e-01 7.563029e+00 1.250835e+01 8.403548e-02
1431 9.519135e+11 6.180264e-01 2.125609e-01 1.694127e-01 6.882681e-01 5.296300e-01 8.826563e-03 5.542001e-02 2.040310e-01 5.834273e+00 5.852443e+00 1.512731e+00 9.250804e+00 3.263568e+00 7.438958e-02 7.523702e+00 1.811964e+01 9.219943e-03
1432 8.466694e+11 6.834938e-01 2.065016e-01 1.100046e-01 7.186529e-01 5.926269e-01 2.445308e-03 2.204012e-02 2.484822e-01 6.750449e+00 6.294139e+00 2.104346e+00 8.819021e+00 2.654451e+00 1.880358e-02 9.888185e+00 9.969082e+00 9.403854e-03
1433 9.935782e+11 5.926216e-01 2.514071e-01 1.559713e-01 8.480348e-01 6.588187e-01 7.204962e-03 6.421676e-02 2.286385e-01 5.968461e+00 8.550319e+00 2.259071e+00 9.009286e+00 3.145580e+00 2.091315e-01 8.627615e+00 2.398374e+01 3.872712e-03
1434 6.930994e+11 3.891602e-01 5.339588e-01 7.688106e-02 2.895658e-01 3.559580e-01 2.219187e-03 1.430121e-02 1.724610e-01 9.858779e+00 4.521384e+00 0.000000e+00 1.111041e+01 3.183282e+00 1.058189e-01 1.166139e+01 1.365521e+01 0.000000e+00
1435 8.585108e+11 2.532762e-01 5.133031e-01 2.334207e-01 3.356354e-01 3.081889e-01 7.303728e-03 4.414330e-02 2.692310e-01 1.632847e+00 1.742955e+00 2.007366e+00 4.348694e+00 1.877476e+00 4.831714e-01 8.238038e+00 1.221138e+01 5.584511e-02
1436 1.043626e+12 4.946742e-01 3.748078e-01 1.305180e-01 6.139212e-01 5.257360e-01 4.562232e-03 3.321573e-02 2.184587e-01 4.891307e+00 5.332580e+00 1.295690e+00 7.713953e+00 3.475009e+00 1.441003e-01 9.254168e+00 1.813408e+01 8.451374e-03
1437 9.554100e+11 4.671169e-01 4.684795e-01 6.440358e-02 5.990955e-01 5.698964e-01 3.684843e-03 2.216129e-02 2.376865e-01 5.706927e+00 6.966065e+00 1.041252e+00 9.263108e+00 2.795498e+00 5.331101e-02 1.053426e+01 1.965631e+01 1.807623e-02
1438 9.440178e+11 5.409287e-01 3.471890e-01 1.118822e-01 6.798198e-01 5.851053e-01 4.628867e-03 3.971590e-02 2.657588e-01 5.178195e+00 5.703723e+00 1.471525e+00 8.485232e+00 2.507444e+00 8.338618e-02 9.558013e+00 2.119187e+01 9.213871e-03
1439 9.794665e+11 2.302708e-01 7.284117e-01 4.131758e-02 1.632836e-01 3.024035e-01 7.435235e-03 2.118136e-02 1.882185e-01 7.192396e+00 4.141974e+00 0.000000e+00 9.495111e+00 2.922458e+00 0.000000e+00 1.091647e+01 3.027594e+01 0.000000e+00
1440 1.018817e+12 5.069493e-01 4.662872e-01 2.676346e-02 4.949197e-01 4.553019e-01 7.107974e-03 5.302696e-02 2.216067e-01 6.542321e+00 5.551783e+00 6.560265e-01 8.709516e+00 4.673753e+00 4.641942e-02 1.058094e+01 5.409128e+01 0.000000e+00
1441 1.017092e+12 6.214449e-01 2.898224e-01 8.873269e-02 6.684127e-01 5.793013e-01 4.730059e-03 4.321317e-02 2.274678e-01 6.766503e+00 6.925064e+00 1.158733e+00 9.932742e+00 3.389997e+00 8.264433e-02 9.855405e+00 2.635461e+01 0.000000e+00
1442 8.336704e+11 6.350810e-01 2.337493e-01 1.311697e-01 7.336969e-01 5.626533e-01 8.621530e-03 5.645788e-02 2.206611e-01 4.853422e+00 4.742445e+00 1.283439e+00 7.547513e+00 3.717237e+00 5.096875e-01 8.791842e+00 2.560675e+01 6.356838e-02
1443 1.022191e+12 1.243476e-01 5.089122e-01 3.667402e-01 1.880923e-01 2.734164e-01 9.137049e-03 9.127068e-02 3.087748e-01 4.248823e+00 1.327607e+01 5.315066e-01 4.116636e+00 2.555872e+00 5.401343e-01 7.026898e+00 1.407687e+01 5.239981e-02
1444 1.023558e+12 6.015299e-01 3.792887e-01 1.918139e-02 7.754722e-01 6.385079e-01 3.584563e-03 1.068357e-02 1.749888e-01 8.896691e+00 5.891698e+00 5.133501e-01 1.096533e+01 2.656814e+00 1.253157e-01 1.179055e+01 3.149286e+01 0.000000e+00
1445 1.040824e+12 5.772019e-01 3.043452e-01 1.184529e-01 6.232079e-01 5.847189e-01 3.264683e-03 8.350382e-02 3.009292e-01 6.048082e+00 7.418681e+00 9.581821e-01 9.190837e+00 3.032765e+00 8.811218e-03 9.901560e+00 1.979367e+01 0.000000e+00
1446 9.925774e+11 2.287982e-01 6.218975e-01 1.493043e-01 1.044822e-01 3.086352e-01 9.558546e-03 5.216773e-02 2.666234e-01 3.141843e+00 7.274780e+00 1.019751e+00 7.387680e+00 3.009057e+00 9.841494e-02 9.123755e+00 2.116134e+01 5.750374e-03
1447 5.889429e+11 1.439487e-01 6.142460e-01 2.418053e-01 2.223876e-01 2.175147e-01 4.522158e-02 3.597301e-01 2.278906e-01 2.301595e+00 1.629862e+01 6.359353e-01 6.677493e+00 1.805980e+01 3.772087e-01 7.713953e+00 5.176457e+01 0.000000e+00
1448 1.042917e+12 2.610552e-01 5.030756e-01 2.358692e-01 6.803933e-01 4.825059e-01 1.717787e-02 1.439197e-01 3.122145e-01 4.310565e+00 1.405870e+01 1.567592e+00 6.656338e+00 3.390079e+00 1.032502e+00 5.977548e+00 2.322353e+01 1.641269e-01
1449 1.160291e+12 0.000000e+00 9.010574e-01 9.894262e-02 1.295056e-02 1.574928e-01 1.278525e-02 7.511349e-02 2.520528e-01 nan nan nan 1.162756e+01 4.262148e+00 1.087406e-01 1.097366e+01 4.452248e+01 0.000000e+00
1450 1.043784e+12 5.569497e-01 3.487211e-01 9.432919e-02 6.107632e-01 5.949911e-01 5.188215e-03 2.616780e-02 2.332542e-01 6.286215e+00 6.923436e+00 8.345469e-01 9.331634e+00 2.617154e+00 1.032092e-01 1.030017e+01 1.666953e+01 0.000000e+00
1451 1.011923e+12 2.563737e-01 6.731756e-01 7.045071e-02 2.296886e-01 3.645087e-01 8.274701e-03 4.200974e-02 2.900287e-01 5.415151e+00 1.171387e+01 8.481407e-02 1.001050e+01 2.630990e+00 0.000000e+00 1.061337e+01 2.654599e+01 0.000000e+00
1453 8.256215e+11 4.941817e-01 3.074003e-01 1.984180e-01 5.819136e-01 5.184513e-01 3.746724e-03 3.602364e-02 2.618694e-01 5.747608e+00 5.893390e+00 7.478849e-01 9.139256e+00 2.143255e+00 8.376583e-02 8.856956e+00 1.412249e+01 2.679056e-02
1454 9.246888e+11 6.408349e-01 3.352473e-01 2.391779e-02 7.780244e-01 6.228828e-01 4.506315e-03 7.283393e-02 2.862899e-01 6.431955e+00 1.076536e+01 1.224502e+00 9.269518e+00 3.244281e+00 1.159270e-01 1.010708e+01 5.531019e+01 0.000000e+00
1455 8.669795e+11 5.862796e-01 3.416995e-01 7.202092e-02 7.037494e-01 5.945913e-01 6.447313e-03 3.986428e-02 2.254656e-01 5.279749e+00 8.413590e+00 1.613696e+00 8.079367e+00 3.481974e+00 3.739433e-02 9.127696e+00 1.862035e+01 6.655552e-03
1456 1.011288e+12 5.908944e-01 2.335630e-01 1.755426e-01 7.785618e-01 6.083421e-01 7.708383e-03 8.319857e-02 2.319416e-01 6.454168e+00 7.016999e+00 1.412138e+00 9.768466e+00 2.979672e+00 5.745032e-02 9.493282e+00 2.787177e+01 4.292107e-03
1457 9.135200e+11 4.530485e-01 3.946600e-01 1.522915e-01 5.230302e-01 4.402033e-01 3.645470e-03 3.676482e-02 1.901839e-01 3.442229e+00 5.040469e+00 1.566075e+00 5.621984e+00 3.249470e+00 1.924432e-01 7.525610e+00 1.723022e+01 9.714338e-03
1458 1.146548e+12 0.000000e+00 6.269578e-01 3.730422e-01 2.573147e-01 1.686444e-01 9.107076e-03 1.317089e-01 2.813027e-01 nan nan nan 8.274969e+00 4.039345e+00 5.756858e-01 8.241769e+00 1.958106e+01 1.932919e-01
1459 8.087014e+11 5.325407e-01 4.479905e-01 1.946882e-02 6.796267e-01 6.061887e-01 3.607313e-03 1.288869e-02 2.159157e-01 6.606784e+00 6.490238e+00 4.417478e-01 1.021469e+01 2.963981e+00 7.770209e-02 1.136765e+01 2.651629e+01 0.000000e+00
1460 8.196228e+11 5.246627e-01 2.939555e-01 1.813818e-01 5.796145e-01 4.563745e-01 2.273722e-03 4.023449e-02 2.329911e-01 5.259386e+00 3.324249e+00 2.356527e-01 7.078172e+00 2.801062e+00 6.377635e-01 8.912608e+00 1.134734e+01 0.000000e+00
1461 7.602677e+11 5.720600e-01 3.893606e-01 3.857933e-02 6.272268e-01 5.629132e-01 1.020389e-02 2.902704e-02 2.465536e-01 4.982028e+00 9.834421e+00 1.406343e+00 8.911583e+00 3.061049e+00 9.827220e-02 1.030394e+01 3.371052e+01 0.000000e+00
1462 8.092363e+11 6.538612e-01 3.221690e-01 2.396981e-02 7.058703e-01 6.215097e-01 3.598240e-03 1.514127e-02 2.177175e-01 6.923748e+00 5.819467e+00 0.000000e+00 8.899261e+00 2.442304e+00 4.082256e-01 1.083120e+01 3.479603e+01 0.000000e+00
1463 8.097603e+11 6.448752e-01 3.142841e-01 4.084070e-02 7.358559e-01 6.252517e-01 1.927003e-03 2.054794e-02 2.263998e-01 7.871215e+00 5.609590e+00 7.976533e-01 1.086266e+01 2.525906e+00 8.638919e-02 1.106455e+01 2.946048e+01 0.000000e+00
1464 7.953771e+11 2.806730e-01 6.646076e-01 5.471944e-02 3.016689e-01 3.485062e-01 1.682906e-02 5.876594e-02 2.716290e-01 7.342889e+00 6.713757e+00 3.701238e-01 7.193060e+00 2.066799e+00 2.000092e-01 9.180611e+00 5.566634e+01 3.842319e-03
1465 7.505755e+11 1.358703e-01 8.045845e-01 5.954517e-02 2.095864e-01 2.440564e-01 5.128608e-03 3.135289e-02 2.684910e-01 4.633110e+00 8.612351e+00 2.172089e-01 5.824293e+00 3.045802e+00 5.798692e-01 7.743646e+00 1.526428e+01 0.000000e+00
1466 1.206154e+12 0.000000e+00 8.864849e-01 1.135151e-01 5.182102e-02 1.562867e-01 1.877462e-02 7.198682e-02 2.319552e-01 nan nan nan 1.183696e+01 2.635375e+00 0.000000e+00 1.058442e+01 4.337932e+01 0.000000e+00
1467 1.028575e+12 3.065947e-01 3.715400e-01 3.218653e-01 2.676310e-01 3.164239e-01 7.659006e-03 6.032797e-02 2.914560e-01 3.031327e+00 3.570364e+00 1.236643e+00 4.939026e+00 2.294725e+00 2.081702e-02 6.693854e+00 1.235877e+01 0.000000e+00
1468 9.994424e+11 5.932329e-01 3.565356e-01 5.023149e-02 8.044297e-01 6.164437e-01 3.491683e-03 3.833250e-02 1.953509e-01 6.953492e+00 4.837211e+00 1.148628e+00 8.923364e+00 2.732480e+00 1.565146e-01 1.075163e+01 2.112756e+01 8.710496e-03
1469 1.041922e+12 4.170888e-01 1.891411e-01 3.937701e-01 4.508099e-01 3.443265e-01 4.168552e-03 3.039043e-02 2.908262e-01 7.202506e+00 1.862659e+00 4.310515e-03 7.358497e+00 1.185493e+00 4.470036e-03 9.117344e+00 6.384549e+00 2.071138e-02
1470 1.096049e+12 6.358455e-01 3.345362e-01 2.961824e-02 7.229012e-01 6.607139e-01 1.021453e-02 9.536340e-02 2.377181e-01 6.739263e+00 1.315452e+01 1.325885e+00 1.024544e+01 3.813476e+00 1.891775e-02 1.109629e+01 5.581372e+01 5.733142e-02
1471 9.020133e+11 7.176694e-02 8.758494e-01 5.238362e-02 9.278762e-02 2.871258e-01 7.649815e-03 3.679707e-02 2.330833e-01 2.405711e+00 1.378591e+01 1.797591e-01 7.886659e+00 3.203404e+00 3.051927e-01 8.194250e+00 1.400177e+01 9.763593e-02
1472 9.413233e+11 3.117703e-01 6.423287e-01 4.590103e-02 3.016346e-01 3.703256e-01 1.778371e-02 5.286107e-02 2.694706e-01 3.836182e+00 1.004318e+01 7.050583e-01 8.266685e+00 2.785339e+00 2.185445e-01 1.059416e+01 2.290304e+01 0.000000e+00
1473 5.993477e+11 2.535754e-01 7.173277e-01 2.909685e-02 7.736197e-01 6.026034e-01 7.740515e-03 3.408475e-02 2.326018e-01 3.826327e+00 1.424935e+01 5.749613e-01 4.580865e+00 4.374620e+00 7.708019e-01 1.004026e+01 4.193224e+01 3.663173e-03
1474 9.109525e+11 5.063891e-01 3.712732e-01 1.223377e-01 5.675562e-01 4.389018e-01 9.334907e-03 1.255279e-01 3.104843e-01 5.413558e+00 5.456880e+00 1.111906e+00 8.254669e+00 5.039312e+00 9.801431e-02 8.165281e+00 3.006467e+01 6.251364e-03
1475 9.937229e+11 7.372708e-01 2.387882e-01 2.394105e-02 8.370057e-01 7.357147e-01 1.477779e-03 3.756288e-02 1.864259e-01 7.524974e+00 1.253284e+01 1.343978e+00 1.106932e+01 3.109948e+00 5.146784e-02 1.099451e+01 3.873262e+01 0.000000e+00
1476 9.208707e+11 0.000000e+00 8.987854e-01 1.012146e-01 1.971205e-01 2.355287e-01 1.126310e-02 7.391540e-02 2.730968e-01 nan nan nan 2.824426e+00 4.709867e+00 1.705822e+00 8.458122e+00 4.381489e+01 5.847569e-03
1477 9.614755e+11 6.541661e-01 2.781943e-01 6.763967e-02 8.136347e-01 6.857467e-01 3.243320e-03 2.984791e-02 2.887533e-01 6.719654e+00 6.677211e+00 1.302500e+00 1.039219e+01 1.919983e+00 1.168931e-01 1.012410e+01 2.100628e+01 1.445663e-02
1478 9.993684e+11 4.671530e-01 4.788411e-01 5.400595e-02 3.865028e-01 5.232103e-01 4.944546e-03 4.796424e-02 2.848932e-01 5.270076e+00 1.063389e+01 1.632696e+00 8.936652e+00 3.257982e+00 9.436600e-02 9.708217e+00 4.012936e+01 6.079292e-03
1479 8.825728e+11 6.428576e-01 2.824567e-01 7.468569e-02 7.730736e-01 5.801034e-01 4.619023e-03 5.097622e-02 2.503997e-01 6.557676e+00 7.910888e+00 1.214060e+00 8.864719e+00 3.573185e+00 3.611388e-02 8.401304e+00 1.289966e+01 5.725915e-03
1480 8.861371e+11 2.426733e-01 6.800331e-01 7.729366e-02 1.288893e-02 2.869127e-01 4.397540e-03 2.180397e-02 1.905298e-01 3.560186e+00 4.354688e+00 9.649691e-01 9.215344e+00 3.124254e+00 8.045120e-02 1.099512e+01 1.695364e+01 7.681931e-03
1481 8.435858e+11 1.751433e-01 5.035615e-01 3.212952e-01 2.518266e-01 3.044479e-01 1.394706e-02 8.456049e-02 2.980664e-01 3.173094e+00 6.845986e+00 3.932286e-01 5.367257e+00 2.517897e+00 7.932928e-01 7.171807e+00 1.584157e+01 2.357421e-02
1482 5.462129e+11 4.448821e-01 5.374306e-01 1.768734e-02 5.150831e-01 4.644368e-01 7.297305e-03 8.689736e-02 2.967680e-01 6.067236e+00 1.330175e+01 6.044301e-01 7.736544e+00 2.989793e+00 2.536660e-01 1.128348e+01 6.126077e+01 0.000000e+00
1483 9.570086e+11 5.498859e-01 8.764670e-02 3.624674e-01 6.677427e-01 5.032944e-01 2.147083e-03 1.936295e-02 2.519551e-01 6.391006e+00 3.010896e+00 7.802547e-01 8.101389e+00 1.418680e+00 2.963159e-02 9.394377e+00 5.852616e+00 1.488567e-02
1484 8.162284e+11 2.793019e-01 5.769595e-01 1.437386e-01 4.896128e-01 4.012905e-01 1.163608e-02 8.849994e-02 2.414812e-01 4.526711e+00 3.392832e+00 8.295922e-01 7.498222e+00 2.145926e+00 2.824600e-01 6.653514e+00 3.662203e+01 3.726889e-02
1485 9.823771e+11 4.101120e-01 4.428937e-01 1.469943e-01 5.072661e-01 4.395974e-01 4.648293e-03 2.739507e-02 2.209131e-01 7.324640e+00 3.944453e+00 8.538219e-01 8.986954e+00 3.287661e+00 1.989817e-02 1.006480e+01 1.206766e+01 3.988721e-03
1486 1.065725e+12 5.178827e-01 3.624750e-01 1.196422e-01 6.187903e-01 5.378684e-01 9.318619e-03 9.728062e-02 2.340272e-01 5.867023e+00 1.177704e+01 1.056703e+00 8.844513e+00 5.089936e+00 4.536316e-02 9.790579e+00 2.780409e+01 0.000000e+00
1487 8.340790e+11 4.012591e-01 5.008156e-01 9.792532e-02 4.201515e-01 4.813814e-01 4.347392e-03 5.358635e-02 2.760855e-01 4.263629e+00 1.138354e+01 1.358418e+00 8.197140e+00 3.673058e+00 5.260148e-02 9.002105e+00 1.457321e+01 0.000000e+00
1488 8.907123e+11 5.637474e-01 3.068230e-01 1.294296e-01 7.038401e-01 5.851709e-01 5.895010e-03 3.630427e-02 2.043956e-01 6.871187e+00 5.656256e+00 7.307190e-01 9.210501e+00 3.144858e+00 8.417677e-02 9.807037e+00 1.551398e+01 9.873881e-03
1489 5.209122e+11 3.867739e-01 5.540624e-01 5.916371e-02 2.437676e-01 3.443370e-01 1.287891e-03 1.316634e-02 1.829406e-01 7.423200e+00 3.567980e+00 0.000000e+00 7.658420e+00 2.385727e+00 5.846492e-01 1.127577e+01 1.419594e+01 0.000000e+00
1490 8.729099e+11 5.108143e-01 4.049129e-01 8.427289e-02 6.575623e-01 5.512291e-01 1.641561e-02 5.970456e-02 2.126847e-01 5.563946e+00 5.045333e+00 9.604864e-02 8.724380e+00 2.961874e+00 3.593751e-01 7.258461e+00 4.615749e+01 4.581638e-02
1491 7.261865e+11 4.908058e-01 4.253530e-01 8.384125e-02 5.166125e-01 5.264758e-01 2.764880e-03 5.602093e-02 2.841371e-01 4.023135e+00 7.732329e+00 1.243363e+00 7.691605e+00 3.414121e+00 6.218725e-02 9.328558e+00 2.523007e+01 1.039775e-02
1492 9.326691e+11 3.368909e-01 6.187696e-01 4.433941e-02 1.200388e-01 3.970511e-01 6.006734e-03 5.431612e-02 2.699164e-01 4.236616e+00 1.178136e+01 1.019185e+00 9.808104e+00 3.560753e+00 6.508345e-02 1.048336e+01 3.532885e+01 5.258835e-03
1493 9.561734e+11 2.309693e-01 6.495121e-01 1.195186e-01 2.123037e-01 3.196657e-01 5.458988e-03 4.102566e-02 2.710017e-01 3.764367e+00 5.315996e+00 8.664917e-01 6.508665e+00 2.887246e+00 1.409388e-01 8.766111e+00 1.887080e+01 0.000000e+00
1494 7.464061e+11 5.595424e-01 3.989796e-01 4.147799e-02 6.955571e-01 5.569191e-01 4.274490e-03 2.566676e-02 1.745653e-01 5.412362e+00 3.565475e+00 7.683408e-01 7.865148e+00 3.092612e+00 1.706637e-01 9.879804e+00 3.162497e+01 0.000000e+00
1495 9.737409e+11 6.643584e-01 2.675739e-01 6.806767e-02 7.144908e-01 6.726881e-01 7.607394e-03 6.677862e-02 2.653236e-01 6.128585e+00 1.230792e+01 1.907541e+00 1.011461e+01 2.964074e+00 4.805381e-02 1.095637e+01 2.381909e+01 0.000000e+00
1496 9.145343e+11 1.818376e-01 5.453574e-01 2.728050e-01 1.095692e-01 2.233199e-01 4.518111e-03 5.832025e-02 3.167490e-01 6.971903e+00 1.013781e+01 4.707685e-01 8.172825e+00 2.192683e+00 1.643867e-02 9.235879e+00 1.008008e+01 0.000000e+00
1497 9.269123e+11 1.398533e-01 7.304928e-01 1.296539e-01 -9.266745e-03 2.254456e-01 3.677570e-03 4.977414e-02 2.720336e-01 2.978641e+00 9.315360e+00 6.930602e-01 8.617364e+00 3.134131e+00 3.119763e-02 9.556659e+00 1.414342e+01 3.833934e-03
1498 9.278265e+11 4.326028e-01 4.141257e-01 1.532715e-01 6.777505e-01 5.136312e-01 6.333891e-03 6.712165e-02 2.845406e-01 4.677128e+00 6.034538e+00 1.313455e+00 8.530878e+00 3.058327e+00 8.557715e-02 6.657750e+00 1.899456e+01 8.608136e-03
1499 8.637986e+11 2.051997e-01 5.764081e-01 2.183922e-01 1.526576e-01 2.392483e-01 5.694358e-03 5.815174e-02 2.836262e-01 6.207342e+00 3.917660e+00 5.177120e-01 7.189493e+00 2.847738e+00 1.739373e-01 8.872471e+00 1.274128e+01 4.362609e-03
1500 8.534782e+11 4.833320e-01 2.466845e-01 2.699834e-01 5.624912e-01 5.070392e-01 7.602105e-03 1.037180e-01 2.503738e-01 2.507365e+00 1.221150e+01 2.587588e+00 5.423910e+00 3.059565e+00 1.364315e-01 6.789487e+00 1.532548e+01 2.591208e-02
1501 5.342061e+11 0.000000e+00 7.849547e-01 2.150453e-01 5.194912e-01 3.975874e-01 1.356412e-02 1.581311e-01 2.644837e-01 nan nan nan 4.106080e+00 5.392674e+00 7.377941e-01 7.235400e+00 4.128331e+01 1.713109e-02
1502 9.930777e+11 5.942168e-01 3.737813e-01 3.200191e-02 6.208874e-01 6.332051e-01 4.054545e-03 8.029840e-02 2.899210e-01 6.617426e+00 1.206161e+01 1.320740e+00 1.069647e+01 2.731054e+00 3.693756e-02 1.183221e+01 3.399324e+01 0.000000e+00
1503 9.874463e+11 3.673686e-01 5.736834e-01 5.894794e-02 3.702469e-01 3.835082e-01 1.040936e-02 4.550246e-02 2.235715e-01 7.435110e+00 3.462463e+00 7.415966e-02 9.905731e+00 3.176364e+00 4.367158e-02 1.080259e+01 4.556412e+01 0.000000e+00
1504 1.015176e+12 3.530756e-01 5.272071e-01 1.197172e-01 4.285263e-01 4.464722e-01 5.590297e-03 3.067928e-02 2.318700e-01 7.736852e+00 4.423256e+00 7.548014e-03 7.406428e+00 2.302439e+00 1.458407e-01 1.065608e+01 1.311843e+01 4.628546e-03
1505 1.003527e+12 0.000000e+00 9.222998e-01 7.770018e-02 7.525046e-02 1.815217e-01 1.607905e-02 5.058045e-02 2.107100e-01 nan nan nan 1.022086e+01 4.388052e+00 0.000000e+00 1.122168e+01 3.886024e+01 0.000000e+00
1507 9.053158e+11 3.035690e-01 5.509516e-01 1.454794e-01 8.157062e-02 3.397967e-01 1.053262e-02 8.184748e-02 2.841075e-01 3.722925e+00 1.005700e+01 1.309485e+00 7.937223e+00 3.570622e+00 1.011161e-01 9.856249e+00 2.174269e+01 4.735822e-03
1508 9.829302e+11 0.000000e+00 8.103123e-01 1.896877e-01 2.692418e-02 1.562428e-01 7.393408e-03 1.042335e-01 2.895109e-01 nan nan nan 7.998292e+00 4.736827e+00 2.691262e-02 8.960591e+00 3.154744e+01 0.000000e+00
1509 9.447724e+11 5.250742e-01 4.394524e-01 3.547339e-02 5.955881e-01 5.412945e-01 1.334482e-02 9.651484e-02 2.889184e-01 4.655983e+00 8.198420e+00 1.159219e+00 9.558239e+00 2.940754e+00 4.627230e-02 1.054062e+01 8.284132e+01 1.793198e-02
1510 8.673696e+11 6.867734e-01 2.820929e-01 3.113375e-02 7.532060e-01 6.232247e-01 4.261669e-03 2.173913e-02 1.840005e-01 6.736465e+00 5.439385e+00 1.328779e+00 1.044079e+01 2.906078e+00 4.648089e-02 1.139018e+01 4.475251e+01 0.000000e+00
1511 9.259687e+11 0.000000e+00 9.494761e-01 5.052389e-02 1.046541e-01 1.358791e-01 5.388145e-03 3.190925e-02 2.082797e-01 nan nan nan 6.892868e+00 3.554176e+00 5.241182e-01 9.752941e+00 3.565408e+01 5.102101e-03
1512 6.076795e+11 3.757982e-01 5.946849e-01 2.951692e-02 1.762916e-01 3.880588e-01 4.110953e-03 1.568201e-02 2.155362e-01 4.354751e+00 4.426333e+00 1.258522e+00 9.454242e+00 2.611494e+00 2.576714e-02 1.170072e+01 3.251288e+01 5.274212e-03
1513 8.004890e+11 6.165563e-01 3.258240e-01 5.761975e-02 6.184752e-01 4.879847e-01 2.777582e-03 2.234510e-02 2.143053e-01 6.204380e+00 4.002476e+00 8.877816e-01 9.140730e+00 2.987041e+00 1.675427e-02 9.832562e+00 2.403628e+01 8.446450e-02
